Model,GOF Precision,LOF Precision,Neutral Precision,GOF Recall,LOF Recall,Neutral Recall,Neutral MCC,GOF MCC,LOF MCC,GOF F1,LOF F1,Neutral F1,Neutral AP,GOF AP,LOF AP
332,0.45,0.88,0.92,0.7,0.86,0.88,0.809,0.5331,0.7569,0.55,0.87,0.9,0.9571002690157745,0.5270440690084066,0.9287377140852265
333,0.46,0.88,0.92,0.7,0.87,0.88,0.8097,0.5415,0.7604,0.56,0.87,0.9,0.9568487398429176,0.523467473709384,0.928754754885686
334,0.47,0.88,0.91,0.7,0.86,0.88,0.806,0.5456,0.7562,0.56,0.87,0.9,0.9571928792270237,0.528864686844263,0.9294325697814215
335,0.48,0.88,0.92,0.7,0.87,0.88,0.8096,0.5499,0.7604,0.57,0.87,0.9,0.9566240694091221,0.5113277323164872,0.9287651389719742
336,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5425,0.7605,0.56,0.87,0.9,0.9571004454279236,0.5101529130721684,0.928845285750791
337,0.47,0.88,0.92,0.69,0.87,0.88,0.8082,0.5398,0.7583,0.56,0.87,0.9,0.9571628232377617,0.509060407824853,0.9287120087036254
338,0.48,0.88,0.92,0.69,0.87,0.88,0.8075,0.5469,0.7583,0.57,0.87,0.9,0.9569679718821931,0.49937070206572154,0.9292922152231011
339,0.47,0.88,0.92,0.7,0.87,0.88,0.8082,0.5441,0.7604,0.56,0.87,0.9,0.9566056187898585,0.5102248502194612,0.9286985314753124
340,0.49,0.88,0.92,0.69,0.87,0.88,0.8082,0.5543,0.7612,0.57,0.87,0.9,0.9569551504352343,0.5155408792379572,0.9296228962625578
341,0.48,0.87,0.91,0.65,0.87,0.88,0.8047,0.5275,0.7549,0.55,0.87,0.89,0.956795794965198,0.5019011763402704,0.928813972586962
342,0.48,0.87,0.91,0.67,0.87,0.88,0.8011,0.5395,0.7541,0.56,0.87,0.89,0.9573512942818005,0.5051636258000598,0.9295383683171888
343,0.48,0.87,0.92,0.66,0.87,0.88,0.8075,0.5335,0.7577,0.56,0.87,0.9,0.9573355010459382,0.5006000388053838,0.9290510667050494
344,0.46,0.87,0.91,0.62,0.87,0.88,0.806,0.5035,0.7548,0.53,0.87,0.9,0.9571143533596475,0.48546121065443093,0.9290345998585682
345,0.46,0.87,0.92,0.63,0.87,0.88,0.8082,0.5066,0.7541,0.53,0.87,0.9,0.9566942002000206,0.4703280701925328,0.9288589201686549
346,0.47,0.87,0.92,0.65,0.87,0.88,0.8104,0.5217,0.7605,0.54,0.87,0.9,0.9574640428255726,0.4941457717523807,0.9288171271211475
347,0.46,0.87,0.92,0.64,0.87,0.88,0.809,0.5098,0.7577,0.53,0.87,0.9,0.9572546029110447,0.48611723916433475,0.9298180225685804
348,0.45,0.87,0.92,0.65,0.87,0.88,0.8111,0.5131,0.7555,0.54,0.87,0.9,0.9567444860522539,0.4720615091527698,0.9292265748370533
349,0.46,0.87,0.92,0.64,0.87,0.88,0.8075,0.5098,0.7562,0.53,0.87,0.9,0.9566126485012224,0.4718117717464428,0.929120953017198
350,0.46,0.87,0.92,0.65,0.87,0.88,0.8089,0.5174,0.7584,0.54,0.87,0.9,0.9568083814773474,0.49184679215749977,0.9293212339376915
351,0.47,0.88,0.92,0.66,0.87,0.88,0.8103,0.5321,0.7612,0.55,0.87,0.9,0.9569628547565683,0.4917058008034984,0.9297073295025344
352,0.47,0.88,0.92,0.66,0.87,0.88,0.8097,0.5321,0.7619,0.55,0.87,0.9,0.9567408730432803,0.4921560287165772,0.9295642229869229
353,0.47,0.88,0.92,0.68,0.87,0.88,0.8111,0.5366,0.7612,0.56,0.87,0.9,0.9572263698791963,0.4971995349505202,0.9295435710217469
354,0.48,0.87,0.92,0.65,0.87,0.88,0.8103,0.5275,0.762,0.55,0.87,0.9,0.9570528055396799,0.4872846211018405,0.9293430173570305
355,0.46,0.88,0.92,0.64,0.87,0.88,0.811,0.5141,0.7633,0.54,0.88,0.9,0.9571611557161016,0.48350676829621775,0.9286957384474267
356,0.46,0.87,0.92,0.66,0.87,0.88,0.8082,0.5218,0.7541,0.54,0.87,0.9,0.956950281883509,0.4996255863071672,0.9292232994573133
357,0.48,0.88,0.92,0.67,0.87,0.88,0.8096,0.5366,0.7626,0.56,0.87,0.9,0.9574648742529888,0.5044659276665713,0.9295605822052491
358,0.48,0.87,0.92,0.66,0.87,0.88,0.8082,0.5351,0.7605,0.56,0.87,0.9,0.9571019158020672,0.4943465330928067,0.9290715051411063
359,0.48,0.87,0.92,0.64,0.87,0.88,0.8103,0.526,0.7613,0.55,0.87,0.9,0.9569825431737942,0.48915551968905713,0.9288129023448679
360,0.48,0.88,0.92,0.68,0.87,0.88,0.809,0.5425,0.7605,0.56,0.87,0.9,0.9570803509376997,0.5054084376473947,0.9293774499826216
361,0.48,0.88,0.92,0.68,0.87,0.88,0.8103,0.5469,0.764,0.57,0.88,0.9,0.9572473374548761,0.5170134549034668,0.9297136392616605
362,0.47,0.87,0.92,0.65,0.87,0.88,0.8096,0.5231,0.7562,0.55,0.87,0.9,0.956883358009336,0.4869427236678904,0.9291564986272352
363,0.47,0.88,0.92,0.66,0.87,0.88,0.8082,0.5262,0.7605,0.55,0.87,0.9,0.9573465469006399,0.507250329724141,0.9295572701547722
364,0.49,0.87,0.92,0.66,0.87,0.88,0.8082,0.5396,0.7598,0.56,0.87,0.9,0.9573650593528139,0.501590891599027,0.9302109126640554
365,0.49,0.87,0.92,0.67,0.87,0.88,0.8111,0.544,0.762,0.57,0.87,0.9,0.9574026227931736,0.5062439751345258,0.9302641161210929
366,0.49,0.88,0.92,0.67,0.88,0.88,0.811,0.5456,0.7669,0.57,0.88,0.9,0.9570271185645345,0.5096434466765228,0.9299246438009445
367,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5425,0.7605,0.56,0.87,0.9,0.9570722617846015,0.5090921713239214,0.9298171050040764
368,0.48,0.88,0.92,0.68,0.87,0.88,0.8117,0.544,0.7626,0.56,0.87,0.9,0.9571859274759903,0.49172508269060783,0.9298164145330484
369,0.49,0.88,0.92,0.67,0.87,0.88,0.8096,0.544,0.7619,0.57,0.87,0.9,0.9570189998571976,0.5080188176787034,0.9303480104656695
370,0.48,0.88,0.92,0.68,0.87,0.88,0.8103,0.5395,0.7619,0.56,0.87,0.9,0.9572354609139859,0.49791354490182055,0.9300891339133097
371,0.49,0.88,0.92,0.68,0.88,0.88,0.8125,0.547,0.7676,0.57,0.88,0.9,0.9576870218929667,0.5016140135719613,0.9306383519200992
372,0.47,0.88,0.92,0.66,0.87,0.88,0.8089,0.5306,0.7619,0.55,0.87,0.9,0.9573723534308355,0.5010157662728926,0.9298851466451675
373,0.48,0.88,0.92,0.67,0.87,0.88,0.8104,0.5395,0.7619,0.56,0.87,0.9,0.9574579253095532,0.5055120964483043,0.9297987964417621
374,0.47,0.87,0.92,0.66,0.87,0.88,0.8082,0.5292,0.7562,0.55,0.87,0.9,0.9572020636752554,0.5011061980070586,0.9300719112016531
375,0.49,0.87,0.91,0.66,0.87,0.88,0.8067,0.5441,0.762,0.57,0.87,0.9,0.9572414400621696,0.499570614146515,0.9298576484234572
376,0.5,0.88,0.92,0.68,0.87,0.88,0.8089,0.5545,0.7662,0.57,0.88,0.9,0.957170914690266,0.5052628878592024,0.9301746229244473
377,0.47,0.88,0.92,0.65,0.87,0.88,0.8089,0.5246,0.7605,0.55,0.87,0.9,0.9572794946330628,0.4964143443316189,0.9300086385994448
378,0.49,0.88,0.92,0.66,0.88,0.88,0.8103,0.5366,0.7634,0.56,0.88,0.9,0.9571899333543291,0.4999714604017565,0.9304342883317398
379,0.49,0.88,0.91,0.67,0.87,0.88,0.8081,0.5425,0.7612,0.56,0.87,0.9,0.9574530434683635,0.5056356545193408,0.9304856216060802
380,0.5,0.88,0.92,0.68,0.88,0.88,0.8089,0.5516,0.7634,0.57,0.88,0.9,0.9571499416424973,0.5074264948632913,0.93035078664892
381,0.48,0.87,0.92,0.65,0.88,0.88,0.8097,0.5305,0.7613,0.55,0.87,0.9,0.9576892565300531,0.5005151382829102,0.9301494731785198
382,0.48,0.87,0.92,0.65,0.88,0.88,0.8096,0.5321,0.7634,0.55,0.88,0.9,0.957605490649439,0.491905339471044,0.9299786801114912
383,0.49,0.87,0.92,0.66,0.88,0.88,0.8061,0.5411,0.7627,0.56,0.88,0.9,0.9575165444657792,0.5178756360860549,0.9300241097365289
384,0.48,0.88,0.92,0.66,0.87,0.88,0.8103,0.5365,0.7634,0.56,0.88,0.9,0.9574823974430264,0.5011917273259263,0.9301911677098116
385,0.49,0.88,0.92,0.66,0.88,0.88,0.8103,0.5411,0.7669,0.56,0.88,0.9,0.9573604631050477,0.503765109099912,0.9306605326105718
386,0.49,0.88,0.92,0.67,0.88,0.88,0.8089,0.5456,0.7634,0.57,0.88,0.9,0.9572255963261461,0.5114168928763385,0.9296091450943006
387,0.48,0.87,0.92,0.67,0.87,0.88,0.8061,0.541,0.7598,0.56,0.87,0.9,0.9572619758368167,0.5077805374809584,0.9300048579741176
388,0.5,0.87,0.91,0.66,0.88,0.88,0.8054,0.5428,0.7627,0.56,0.88,0.9,0.9575211776474474,0.5208020794673421,0.930434251971149
389,0.49,0.87,0.91,0.62,0.88,0.88,0.8053,0.5231,0.762,0.55,0.87,0.9,0.957630653854778,0.5016378373804623,0.9312254882166083
390,0.51,0.88,0.92,0.7,0.88,0.88,0.8076,0.568,0.7698,0.59,0.88,0.9,0.9577306743802946,0.5437901201179893,0.9314975056750778
391,0.51,0.88,0.92,0.7,0.88,0.88,0.8075,0.568,0.7683,0.59,0.88,0.9,0.9577161920250017,0.5455818493413703,0.9313242908913372
392,0.51,0.88,0.92,0.7,0.88,0.88,0.8096,0.5728,0.7698,0.59,0.88,0.9,0.9574220834024432,0.5378461406303395,0.9313503426607044
393,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5662,0.7661,0.58,0.88,0.9,0.9578569097543075,0.5405999023930639,0.9313904443863957
394,0.49,0.88,0.92,0.7,0.87,0.88,0.8117,0.5616,0.7668,0.58,0.88,0.9,0.9573806845371577,0.5478679628079347,0.931192343400701
395,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5662,0.764,0.58,0.88,0.9,0.9574122544412678,0.5453870761008727,0.9317166900504581
396,0.49,0.88,0.92,0.71,0.87,0.88,0.8075,0.5616,0.7626,0.58,0.87,0.9,0.9579074190841292,0.5489167900896825,0.9309688949053782
397,0.49,0.88,0.92,0.7,0.87,0.88,0.809,0.5602,0.7605,0.58,0.87,0.9,0.9575794970802292,0.5535687391036399,0.931600535208053
398,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5675,0.7626,0.59,0.87,0.9,0.9580496283060715,0.552139216011506,0.9315347796377001
399,0.51,0.88,0.92,0.7,0.87,0.88,0.8096,0.5708,0.7633,0.59,0.88,0.9,0.958162659563241,0.5555013255072039,0.9313595060931058
400,0.51,0.88,0.92,0.7,0.88,0.88,0.8117,0.5708,0.7683,0.59,0.88,0.9,0.9578029138727275,0.5608199943846488,0.9314145298139032
401,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5675,0.7668,0.59,0.88,0.9,0.958088186839917,0.5475351077212702,0.9317433069903316
402,0.49,0.88,0.92,0.7,0.87,0.88,0.8104,0.5587,0.7626,0.58,0.87,0.9,0.9580039949163018,0.55524128339606,0.9318587357308689
403,0.5,0.88,0.92,0.7,0.87,0.88,0.811,0.5662,0.7668,0.58,0.88,0.9,0.9577552205395251,0.539504883365713,0.9315972784567348
404,0.5,0.88,0.92,0.71,0.87,0.88,0.8082,0.5706,0.7662,0.59,0.88,0.9,0.9580892224482733,0.5552409268171217,0.932154835173399
405,0.5,0.88,0.92,0.7,0.87,0.88,0.8068,0.5632,0.7626,0.58,0.87,0.9,0.9573932533100763,0.5627307906451751,0.9316551555307273
406,0.49,0.88,0.92,0.7,0.87,0.88,0.8096,0.5616,0.7647,0.58,0.88,0.9,0.9580800334381566,0.5652914436390138,0.9315334687546644
407,0.49,0.88,0.92,0.71,0.87,0.88,0.809,0.563,0.7619,0.58,0.87,0.9,0.957711696402288,0.5568036934643844,0.9315968147265541
408,0.49,0.88,0.92,0.71,0.87,0.88,0.8104,0.563,0.7661,0.58,0.88,0.9,0.9577546031799343,0.5425049740071277,0.9315907875118261
409,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5632,0.7647,0.58,0.88,0.9,0.9578605087619633,0.5412971161992634,0.9314785416228087
410,0.5,0.88,0.92,0.71,0.88,0.88,0.8103,0.5706,0.7683,0.59,0.88,0.9,0.9580055317271677,0.5488811718084076,0.9322758263498186
411,0.5,0.88,0.92,0.71,0.87,0.88,0.8097,0.5706,0.7662,0.59,0.88,0.9,0.9577759054983286,0.5521764889175745,0.9320801332206857
412,0.5,0.88,0.92,0.71,0.87,0.88,0.811,0.5706,0.7661,0.59,0.88,0.9,0.9579114320074955,0.5566429974464954,0.9317447582413005
413,0.5,0.88,0.92,0.71,0.87,0.88,0.8103,0.5721,0.7662,0.59,0.88,0.9,0.9579066690763585,0.5605740650426033,0.931857760688591
414,0.51,0.88,0.92,0.71,0.88,0.88,0.8118,0.5784,0.7719,0.6,0.88,0.9,0.9578837462859973,0.5425748708002854,0.9316897036768448
415,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7647,0.58,0.88,0.9,0.9583199574070004,0.5489479370770226,0.9315635325202869
416,0.5,0.88,0.92,0.7,0.88,0.88,0.8097,0.5618,0.7662,0.58,0.88,0.9,0.9577472247703129,0.5351155572181912,0.9310024202477003
417,0.5,0.88,0.92,0.7,0.87,0.88,0.8076,0.5647,0.7641,0.58,0.88,0.9,0.9580400834963393,0.5577177474285607,0.9316162041918806
418,0.5,0.88,0.92,0.71,0.88,0.88,0.8082,0.5721,0.7669,0.59,0.88,0.9,0.9577852120041997,0.5551087413265977,0.9316891107824934
419,0.5,0.88,0.92,0.7,0.88,0.88,0.8111,0.5649,0.7662,0.58,0.88,0.9,0.9580398907222268,0.5450097538168204,0.9319530743818139
420,0.5,0.88,0.92,0.71,0.88,0.88,0.8125,0.5721,0.7683,0.59,0.88,0.9,0.9576666091066326,0.5426197099770195,0.9317962871433589
421,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5633,0.7662,0.58,0.88,0.9,0.95783746108733,0.5366591353398468,0.931965023149549
422,0.5,0.88,0.92,0.71,0.87,0.88,0.809,0.5721,0.7648,0.59,0.88,0.9,0.9578420494992561,0.5538696166545872,0.9318671433889786
423,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5632,0.7633,0.58,0.87,0.9,0.9583725544227111,0.5452184864627605,0.9321765255014376
424,0.49,0.88,0.92,0.71,0.87,0.88,0.8103,0.5645,0.764,0.58,0.88,0.9,0.9579077232150512,0.5528446217071847,0.9317457697904407
425,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5721,0.7633,0.59,0.87,0.9,0.9580407200303802,0.5378529624521757,0.9314374937023303
426,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5618,0.7654,0.58,0.88,0.9,0.9580057915000523,0.5386065994477091,0.9318019667800599
427,0.5,0.88,0.92,0.71,0.88,0.88,0.8111,0.5675,0.7662,0.59,0.88,0.9,0.9579624346223197,0.557897148262449,0.9317101083963863
428,0.5,0.88,0.92,0.71,0.87,0.88,0.811,0.5691,0.7668,0.59,0.88,0.9,0.9579042665741783,0.5528902952598671,0.9316078691802889
429,0.5,0.88,0.92,0.7,0.87,0.88,0.8075,0.5662,0.7648,0.58,0.88,0.9,0.9578759796620653,0.5489965555900581,0.9317016434258837
430,0.5,0.88,0.92,0.72,0.88,0.88,0.8089,0.575,0.769,0.59,0.88,0.9,0.9578561217679176,0.5601807990575031,0.9315487716418885
431,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.566,0.7633,0.58,0.87,0.9,0.957758678688239,0.5453043359647265,0.9309513359167921
432,0.5,0.88,0.92,0.7,0.87,0.88,0.8124,0.5603,0.7668,0.58,0.88,0.9,0.9581252035937369,0.548377696340109,0.9316058931015738
433,0.51,0.88,0.92,0.7,0.88,0.88,0.8075,0.5708,0.7683,0.59,0.88,0.9,0.9579175324971131,0.564112170805128,0.9321042283913314
434,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5664,0.7676,0.59,0.88,0.9,0.9582254059474812,0.5532724931028318,0.931838815754555
435,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5706,0.7668,0.59,0.88,0.9,0.9584083801598609,0.553483750732046,0.9321808449795577
436,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5662,0.7668,0.58,0.88,0.9,0.9581682681979881,0.5539271887410971,0.9325418984798695
437,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7661,0.58,0.88,0.9,0.9582674867167091,0.5508801218649958,0.9317508930977325
438,0.5,0.88,0.92,0.7,0.88,0.88,0.8075,0.5693,0.7676,0.59,0.88,0.9,0.9578602682125925,0.5443256850694165,0.9322111156694703
439,0.5,0.88,0.92,0.7,0.88,0.88,0.8089,0.5649,0.7683,0.58,0.88,0.9,0.9580948599678747,0.5387366608317873,0.9322942036560704
440,0.49,0.88,0.92,0.7,0.87,0.88,0.8089,0.5616,0.7654,0.58,0.88,0.9,0.9579852329916982,0.5376141874427282,0.9317384284653065
441,0.5,0.88,0.92,0.7,0.87,0.88,0.8082,0.5633,0.7655,0.58,0.88,0.9,0.9580725123062942,0.53627856336168,0.93144509255193
442,0.51,0.88,0.92,0.7,0.87,0.88,0.8082,0.5724,0.7655,0.59,0.88,0.9,0.9580066094776538,0.55184184238151,0.9318598412307206
443,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7661,0.58,0.88,0.9,0.9581780483678295,0.5611180048975906,0.9322265996045817
444,0.5,0.88,0.92,0.69,0.88,0.88,0.8089,0.5636,0.7676,0.58,0.88,0.9,0.9581200275440628,0.5400175156140895,0.9316664085916536
445,0.5,0.88,0.92,0.7,0.88,0.88,0.811,0.5633,0.7697,0.58,0.88,0.9,0.9583050512656166,0.5473866439287581,0.9317616853122057
446,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5647,0.7697,0.58,0.88,0.9,0.9580998326883122,0.5394111294339433,0.93218617634772
447,0.5,0.88,0.92,0.71,0.87,0.88,0.8082,0.5721,0.7654,0.59,0.88,0.9,0.9583026954904068,0.5356971837737434,0.9319055013934063
448,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5618,0.7654,0.58,0.88,0.9,0.9579937198614593,0.5320324204056751,0.9313066108440051
449,0.5,0.88,0.92,0.7,0.87,0.88,0.8075,0.5633,0.7662,0.58,0.88,0.9,0.9582305318829003,0.5282165052043805,0.9320122944374608
450,0.51,0.88,0.92,0.7,0.88,0.88,0.8082,0.568,0.7676,0.59,0.88,0.9,0.9580798424410285,0.5537563681859741,0.931956671429374
451,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5693,0.7676,0.59,0.88,0.9,0.9581066783042251,0.5367885110939952,0.9312236038333972
452,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5677,0.7669,0.59,0.88,0.9,0.9579945733737407,0.5238864447155344,0.931907168151142
453,0.49,0.88,0.92,0.68,0.87,0.88,0.8089,0.5514,0.7647,0.57,0.88,0.9,0.9580802649382867,0.5215261375292993,0.9317927330767091
454,0.5,0.88,0.92,0.7,0.88,0.88,0.8118,0.5647,0.7697,0.58,0.88,0.9,0.9580177502195674,0.5408044120239637,0.9319241396584971
455,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5662,0.769,0.58,0.88,0.9,0.9579664546333905,0.5350436187851212,0.9320280995701355
456,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5647,0.7647,0.58,0.88,0.9,0.958383641745746,0.5307665381371222,0.931692260092642
457,0.5,0.88,0.92,0.7,0.88,0.88,0.8125,0.5633,0.7697,0.58,0.88,0.9,0.9581160891971728,0.5374796344699887,0.9317914306975361
458,0.51,0.88,0.91,0.71,0.88,0.88,0.8081,0.5784,0.7697,0.6,0.88,0.9,0.9580423202632493,0.5427270106181273,0.9319558737498415
459,0.5,0.88,0.92,0.69,0.87,0.88,0.8096,0.5605,0.7654,0.58,0.88,0.9,0.9580315378086003,0.5341499057157352,0.9315471487436008
460,0.5,0.88,0.92,0.7,0.87,0.88,0.8082,0.5662,0.7654,0.58,0.88,0.9,0.9578952281118662,0.5387918348942089,0.9314941357077555
461,0.5,0.88,0.92,0.69,0.88,0.88,0.8089,0.5605,0.7676,0.58,0.88,0.9,0.9578182093835126,0.5343496630054724,0.9317447128867108
462,0.5,0.88,0.91,0.68,0.87,0.88,0.8081,0.5531,0.7647,0.57,0.88,0.9,0.9577236471961962,0.5278730439194933,0.9316188702919262
463,0.5,0.88,0.91,0.7,0.87,0.88,0.8067,0.5677,0.7647,0.59,0.88,0.9,0.9581517701079048,0.5452685128389737,0.931971987400652
464,0.5,0.88,0.92,0.68,0.88,0.88,0.8089,0.5607,0.7704,0.58,0.88,0.9,0.9581856152598132,0.5392514336725269,0.9320459951816383
465,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5469,0.7626,0.57,0.87,0.9,0.9576635518041147,0.5242643294205382,0.9310406399646687
466,0.5,0.88,0.91,0.69,0.87,0.88,0.8088,0.5589,0.7668,0.58,0.88,0.9,0.95818684942469,0.5251229073630075,0.931711880244916
467,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5633,0.7668,0.58,0.88,0.9,0.9581450372384851,0.5292952529789541,0.9316546392449372
468,0.49,0.88,0.92,0.68,0.87,0.88,0.8082,0.5484,0.7612,0.57,0.87,0.9,0.9578091281190573,0.5361571239111881,0.9322356965847527
469,0.5,0.88,0.92,0.68,0.88,0.88,0.8096,0.5547,0.7669,0.58,0.88,0.9,0.958076690706835,0.5439792288781709,0.9319830365963881
470,0.5,0.88,0.91,0.69,0.87,0.88,0.8053,0.5636,0.7641,0.58,0.88,0.9,0.957739808976799,0.538511739904434,0.9316742987780471
471,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5662,0.769,0.58,0.88,0.9,0.9582867721543162,0.5370210115971538,0.9321063446539161
472,0.51,0.88,0.92,0.7,0.88,0.88,0.8103,0.574,0.7711,0.59,0.88,0.9,0.9580522349487202,0.5460372513862831,0.9317630126337288
473,0.49,0.88,0.92,0.69,0.87,0.88,0.8082,0.5543,0.7626,0.57,0.87,0.9,0.9584279867999572,0.5400382205527463,0.9318469087089079
474,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5603,0.7654,0.58,0.88,0.9,0.9578333891630179,0.538782571160251,0.9315434528963125
475,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5618,0.7654,0.58,0.88,0.9,0.9579115390063094,0.5419743743284416,0.9316660859555511
476,0.51,0.88,0.92,0.71,0.88,0.88,0.8075,0.5737,0.7683,0.59,0.88,0.9,0.957848948926648,0.5328489729009409,0.9321011907158857
477,0.5,0.88,0.91,0.7,0.87,0.88,0.806,0.5664,0.7661,0.59,0.88,0.9,0.9579601899571379,0.5354879577515689,0.9320848946163691
478,0.5,0.88,0.91,0.68,0.87,0.88,0.8067,0.5591,0.7662,0.58,0.88,0.9,0.9582251776499013,0.5247558286295493,0.9317509134103709
479,0.5,0.88,0.91,0.69,0.87,0.88,0.8061,0.5589,0.764,0.58,0.88,0.9,0.9577275623371743,0.5279835213238817,0.9316413563703612
480,0.5,0.88,0.91,0.72,0.87,0.88,0.8081,0.575,0.7654,0.59,0.88,0.9,0.9580422004919131,0.5461557283673667,0.9322385471307235
481,0.5,0.88,0.91,0.68,0.87,0.88,0.8067,0.5591,0.7647,0.58,0.88,0.9,0.9581959508990958,0.5330276544012877,0.9316512962197938
482,0.5,0.88,0.91,0.69,0.87,0.88,0.8067,0.562,0.7648,0.58,0.88,0.9,0.957846698288332,0.550607208304378,0.9321214640823394
483,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5603,0.7676,0.58,0.88,0.9,0.957636580250106,0.5410889375199331,0.9320120271300187
484,0.5,0.88,0.92,0.7,0.88,0.88,0.8096,0.5649,0.7704,0.58,0.88,0.9,0.9578556483258702,0.5389052213508797,0.932135630923387
485,0.5,0.88,0.92,0.69,0.88,0.88,0.8082,0.562,0.7676,0.58,0.88,0.9,0.9581163793962507,0.5419921074103382,0.9316671682601881
486,0.5,0.88,0.92,0.68,0.88,0.88,0.8096,0.5591,0.769,0.58,0.88,0.9,0.9580518431892777,0.5308591651559523,0.9313157724631123
487,0.51,0.88,0.92,0.7,0.88,0.88,0.8089,0.568,0.7697,0.59,0.88,0.9,0.9577846489988361,0.5308083601246752,0.9317432381551713
488,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5633,0.7683,0.58,0.88,0.9,0.9578452183096459,0.540642200424215,0.9324298476679569
489,0.5,0.88,0.92,0.68,0.88,0.88,0.8082,0.556,0.7662,0.58,0.88,0.9,0.9576407864712398,0.5307764843046694,0.9317159793441575
490,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5632,0.7697,0.58,0.88,0.9,0.9579393617905679,0.5399267597241636,0.9320430795541558
491,0.51,0.88,0.91,0.7,0.87,0.88,0.806,0.568,0.7669,0.59,0.88,0.9,0.957831777527084,0.5325745503379608,0.9317525956918594
492,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5693,0.7683,0.59,0.88,0.9,0.9579623656907964,0.5364084357607329,0.9323223220121735
493,0.5,0.88,0.91,0.69,0.87,0.88,0.8088,0.5605,0.7676,0.58,0.88,0.9,0.9577438024777858,0.5320760460013915,0.932100753765124
494,0.5,0.88,0.92,0.7,0.88,0.88,0.8096,0.5664,0.7697,0.59,0.88,0.9,0.9580287083856368,0.5414932640741972,0.9318888423752943
495,0.49,0.88,0.91,0.69,0.87,0.88,0.8067,0.5559,0.7647,0.58,0.88,0.9,0.9577640540048095,0.538048594462097,0.9316092228023674
496,0.51,0.88,0.91,0.7,0.88,0.88,0.8081,0.5724,0.7697,0.59,0.88,0.9,0.9579612813795555,0.5367451564595205,0.9321049768879609
497,0.51,0.88,0.91,0.7,0.88,0.88,0.8081,0.5696,0.7683,0.59,0.88,0.9,0.9580665581064464,0.5339711120639209,0.9318401159563121
498,0.49,0.88,0.92,0.68,0.87,0.88,0.8103,0.5529,0.7669,0.57,0.88,0.9,0.9579126678672256,0.5448668621377156,0.9319828379761382
499,0.5,0.88,0.91,0.68,0.87,0.88,0.8081,0.5576,0.7654,0.58,0.88,0.9,0.9581988029944878,0.537431808477777,0.931840675594638
